era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1032,0.030549313950508455,0.0004902019533466165,0.009584714793823758,-0.01835556390243725,-0.04637979865596545,-0.004532404867907727,0.0031957269515553513,-0.01103497082785198,0.02389573321686222,-0.0035528770109972806
1033,-0.028621255714907423,-0.008168905265794058,0.017959045620495998,-0.0037494538654373618,-0.00769000358363415,0.007842768730693533,0.04483279280006874,-0.01736045091824175,-0.03188281374822017,-0.05390923250342124
1034,-0.0008085739270623796,-0.0013487002579121053,0.015515104312392716,-0.0061381390432404806,-0.010990570220425823,0.005205397851758438,0.04651072629296011,0.016397296266521425,0.037753714552729516,0.0014490940367147792
1035,0.03623204107546196,-0.011930457739109628,0.012848313536004935,-0.014824829084007592,0.00036746937115576957,0.007556810679499777,0.015723232389826345,-0.0036417349965542777,0.011284991518629347,-0.030164783799683768
1036,0.012213624558046176,-0.011306946100420675,0.009931253685552673,-0.02590599459863385,0.012314560444155935,0.02033011851658244,0.034227524111396374,-0.024401690079217896,0.01588742294311617,-0.028707083467859246
1037,-0.006774915138088157,-0.0041616594399414945,-0.007925023562909077,0.003914339301517288,-0.015383080658119703,0.02713000417783232,-0.005793204620401109,-0.008611742440974271,0.005623299907735351,0.0015692795011196467
1038,0.007716170663284869,-0.0028834283180359977,0.0061479734758504824,-0.00335799421847898,-0.021912480866061058,-4.9711899010095235e-05,-0.0252253179578513,0.007332890104022142,0.006793675075214879,-0.03650360040102081
1039,-0.013671558725719993,-0.016831160992131576,0.013071678706403744,-0.007865764227017647,-0.0145593305241164,0.008967895683806288,-0.009423508731284037,-0.05330889282407014,-0.030688113427921323,0.003168481271822419
1040,-0.02316922287110387,-0.0007698315619379402,0.008845124449245416,-0.008655286458602597,-0.010317475249123211,0.012847061537767997,-0.027381860147752263,-0.02255621692586997,0.004184966900138837,0.002259492465893562
1041,0.0287937082875827,0.02750249751984034,0.05073842220462094,0.030433410422022963,0.0027084532949632483,0.007096344257703657,-0.002561931753433433,-0.003279960178215831,-0.008598107425824859,-0.007883912765213672
1042,0.008411622288793687,-0.01777494261890449,-0.0058420259089490695,0.008272694449865503,-0.004924317206139307,-0.026792086214593478,0.027276245302377784,-0.034573049604492576,-0.012936182035734455,-0.03566493561865679
1043,-0.018602466574234214,0.014273794323661177,-0.013274722912345526,0.06548373178599359,0.02517855392920211,-0.005490388316465214,-0.024555118520527417,-0.025715460007614193,-0.01941351094052205,-0.06679298873324345
1044,0.03153970644582054,0.033612885602925524,0.0011714458263459367,0.0528607624800695,0.029682740342338223,-0.0018820540694201493,0.02705007148065691,-0.014728288845141957,-0.007722584056698027,-0.05166243126344697
1045,-0.017046542528954156,0.06520006384829617,0.013414778383665516,0.048957645748697494,0.051436790455610136,-0.0038911828502762457,0.012028486399022277,0.022136190026562082,-0.039085485782087856,-0.03274144689241398
1046,0.015146085546238497,0.030087066990385235,0.015939247023983902,-0.0007873530625854061,0.04097654236924841,-0.009958700629098417,0.03853751336741981,0.004441848809097273,0.0007463585350861649,-0.005205057625388182
1047,0.02186783355684996,-5.835352212645786e-05,-0.005526710577478422,0.0056592251862774764,0.014376586987391561,0.00036603109291976596,0.029475621019186184,0.001185967649854835,-0.015001747764898184,-0.013757005032102422
1048,0.015540888896025893,0.015340392790480165,-0.015033777766089149,0.04026981166705137,0.006274176638599092,-0.005402137141546626,-0.015163403638304694,0.007564031593333942,-0.018086626485779553,0.01219819633891258
